year,exporter_name,exporter_group,importer_name,importer_group,v,q
2012,United Arab Emirates,Middle East,South Africa,Rest of Africa,51.0,0.002
2012,TÃ¼rkiye,Rest of World,Azerbaijan,Rest of World,3183.0,4.005
2012,TÃ¼rkiye,Rest of World,Canada,Canada,179800.0,200.0
2012,TÃ¼rkiye,Rest of World,Cyprus,European Union,1420000.0,2000.0
2012,TÃ¼rkiye,Rest of World,Czechia,European Union,681.0,0.056
2012,TÃ¼rkiye,Rest of World,Finland,European Union,572.0,0.178
2012,TÃ¼rkiye,Rest of World,Georgia,Rest of World,901.0,0.184
2012,TÃ¼rkiye,Rest of World,Germany,European Union,1.0,0.002
2012,TÃ¼rkiye,Rest of World,Iraq,Middle East,27171.0,15.375
2012,TÃ¼rkiye,Rest of World,Iraq,Middle East,3465.0,1.1
2012,TÃ¼rkiye,Rest of World,Slovenia,European Union,8246857.0,9883.04
2012,TÃ¼rkiye,Rest of World,USA,USA,428841.0,585.861
2012,Uganda,Rest of Africa,Burundi,Rest of Africa,4002.0,50.0
2012,Uganda,Rest of Africa,China,China,75629.0,159.1
2012,Uganda,Rest of Africa,Dem. Rep. of the Congo,Rest of Africa,722.0,1.2
2012,Uganda,Rest of Africa,Eritrea,Rest of Africa,62818.0,66.3
2012,Uganda,Rest of Africa,Kenya,Rest of Africa,136682.0,368.3
2012,Uganda,Rest of Africa,Kenya,Rest of Africa,286075.0,1214.6
2012,Uganda,Rest of Africa,India,Rest of World,21084.0,23.0
2012,Uganda,Rest of Africa,India,Rest of World,67502.0,311.324
2012,Uganda,Rest of Africa,Viet Nam,Other ASEAN,399911.0,434.7
2012,Uganda,Rest of Africa,Viet Nam,Other ASEAN,7108.0,118.85
2012,Uganda,Rest of Africa,South Africa,Rest of Africa,142715.0,345.0
2012,Uganda,Rest of Africa,Sudan,Rest of Africa,972.0,4.0
2012,Ukraine,Rest of World,Azerbaijan,Rest of World,991689.0,1890.556
2012,Ukraine,Rest of World,Azerbaijan,Rest of World,2841892.0,6040.83
2012,Ukraine,Rest of World,Austria,European Union,1807904.0,2979.93
2012,Ukraine,Rest of World,Belgium,European Union,129919.99999999999,232.25
2012,Ukraine,Rest of World,Belarus,Rest of World,953600.0,914.0
2012,Ukraine,Rest of World,Belarus,Rest of World,1398300.0,3119.12
2012,Ukraine,Rest of World,Czechia,European Union,13215.0,20.0
2012,Ukraine,Rest of World,Czechia,European Union,104732.0,223.2
2012,Ukraine,Rest of World,Germany,European Union,13117508.0,29828.172
2012,Ukraine,Rest of World,Greece,European Union,64154427.0,117284.357
2012,Ukraine,Rest of World,Hungary,European Union,5808018.0,9928.73
2012,Ukraine,Rest of World,Indonesia,Other ASEAN,2136659.0,3483.094
2012,Ukraine,Rest of World,Italy,European Union,302414606.0,597322.967
2012,Ukraine,Rest of World,Kazakhstan,Rest of World,121800.0,120.2
2012,Ukraine,Rest of World,Rep. of Korea,Rest of World,72.0,0.014
2012,Ukraine,Rest of World,Lithuania,European Union,1882226.0,3694.15
2012,Ukraine,Rest of World,Malta,European Union,665715.0,947.0
2012,Ukraine,Rest of World,Netherlands,European Union,221550.0,275.31
2012,Ukraine,Rest of World,Poland,European Union,63825.0,127.0
2012,Ukraine,Rest of World,Poland,European Union,5092792.0,9459.781
2012,Ukraine,Rest of World,Portugal,European Union,21959426.0,44782.34
2012,Ukraine,Rest of World,Romania,European Union,12461996.0,22297.411
2012,Ukraine,Rest of World,Russian Federation,Rest of World,158281.0,148.9
2012,Ukraine,Rest of World,Russian Federation,Rest of World,18590368.0,37476.43
2012,Ukraine,Rest of World,Singapore,Other ASEAN,2.0,0.001
2012,Ukraine,Rest of World,Slovakia,European Union,1637.0,1.942
2012,Ukraine,Rest of World,Spain,European Union,76423932.0,150881.0
2012,Ukraine,Rest of World,Thailand,Thailand,17968977.0,29785.662
2012,Ukraine,Rest of World,Tunisia,Rest of Africa,21179481.0,27811.22
2012,Ukraine,Rest of World,TÃ¼rkiye,Rest of World,71843668.0,128625.624
2012,North Macedonia,Rest of World,Czechia,European Union,19.0,0.01
2012,Egypt,Egypt,Algeria,Rest of Africa,6164.0,4.0
2012,Egypt,Egypt,Canada,Canada,978.0,1.4
2012,Egypt,Egypt,Jordan,Middle East,5941.0,7.0
2012,Egypt,Egypt,Qatar,Middle East,15752.0,1.137
2012,Egypt,Egypt,Tunisia,Rest of Africa,404.0,4.0
2012,United Kingdom,Rest of World,Austria,European Union,72225.0,2.662
2012,United Kingdom,Rest of World,Austria,European Union,15454.0,12.493
2012,United Kingdom,Rest of World,Belgium,European Union,15406.0,28.26
2012,United Kingdom,Rest of World,Belgium,European Union,7749.0,5.629
2012,United Kingdom,Rest of World,Bolivia (Plurinational State of),Rest of World,271.0,0.06
2012,United Kingdom,Rest of World,Bulgaria,European Union,33.0,0.03
2012,United Kingdom,Rest of World,Canada,Canada,3.0,0.002
2012,United Kingdom,Rest of World,Chile,Rest of World,81.0,0.001
2012,United Kingdom,Rest of World,China,China,39726.0,24.004
2012,United Kingdom,Rest of World,Cyprus,European Union,1962.0,0.834
2012,United Kingdom,Rest of World,Cyprus,European Union,3071.0,1.126
2012,United Kingdom,Rest of World,Denmark,European Union,2079.0,2.174
2012,United Kingdom,Rest of World,Estonia,European Union,10.0,0.003
2012,United Kingdom,Rest of World,Finland,European Union,1774.0,1.273
2012,United Kingdom,Rest of World,France,European Union,51964.0,22.219
2012,United Kingdom,Rest of World,France,European Union,94141.0,59.438
2012,United Kingdom,Rest of World,Germany,European Union,86486.0,47.136
2012,United Kingdom,Rest of World,Greece,European Union,22.0,0.009
2012,United Kingdom,Rest of World,"China, Hong Kong SAR",Rest of World,41990.0,31.392
2012,United Kingdom,Rest of World,Hungary,European Union,330.0,0.138
2012,United Kingdom,Rest of World,Iceland,Rest of World,3729.0,1.704
2012,United Kingdom,Rest of World,Ireland,European Union,4147.0,3.642
2012,United Kingdom,Rest of World,Ireland,European Union,111211.0,89.411
2012,United Kingdom,Rest of World,Italy,European Union,1047.0,0.004
2012,United Kingdom,Rest of World,Italy,European Union,15804.0,25.22
2012,United Kingdom,Rest of World,Latvia,European Union,29.0,0.031
2012,United Kingdom,Rest of World,Lithuania,European Union,113.0,0.048
2012,United Kingdom,Rest of World,Lithuania,European Union,463.0,0.34
2012,United Kingdom,Rest of World,Malaysia,Other ASEAN,1430.0,0.9
2012,United Kingdom,Rest of World,Malta,European Union,1761.0,2.006
2012,United Kingdom,Rest of World,Malta,European Union,14703.0,15.731
2012,United Kingdom,Rest of World,Netherlands,European Union,414264.0,651.029
2012,United Kingdom,Rest of World,Norway,Rest of World,2639.0,4.012
2012,United Kingdom,Rest of World,Portugal,European Union,397.0,0.116
2012,United Kingdom,Rest of World,Singapore,Other ASEAN,13785.0,3.388
2012,United Kingdom,Rest of World,Slovakia,European Union,4769.0,6.575
2012,United Kingdom,Rest of World,South Africa,Rest of Africa,64750.0,56.351
2012,United Kingdom,Rest of World,South Africa,Rest of Africa,98389.0,78.603
2012,United Kingdom,Rest of World,Spain,European Union,124.0,0.002
2012,United Kingdom,Rest of World,Spain,European Union,975.0,0.25
2012,United Kingdom,Rest of World,Sweden,European Union,69437.0,24.971
2012,United Kingdom,Rest of World,United Arab Emirates,Middle East,109.0,0.02
2012,United Kingdom,Rest of World,TÃ¼rkiye,Rest of World,36462.0,44.0
2012,United Rep. of Tanzania,Rest of Africa,Germany,European Union,68.0,0.135
2012,United Rep. of Tanzania,Rest of Africa,Uganda,Rest of Africa,74700.0,124.0
2012,USA,USA,Afghanistan,Rest of World,129657.00000000001,35.522
2012,USA,USA,Afghanistan,Rest of World,1315286.0,1817.0
2012,USA,USA,Argentina,Argentina,1917537.0,966.426
2012,USA,USA,Argentina,Argentina,702.0,0.098
2012,USA,USA,Austria,European Union,708.0,0.05
2012,USA,USA,Bahamas,Central America & Caribbean,3060.0,0.414
2012,USA,USA,Bangladesh,Rest of World,729102.0,1293.0
2012,USA,USA,Barbados,Central America & Caribbean,8844695.0,16285.0
2012,USA,USA,Belgium,European Union,7647374.0,16114.9
2012,USA,USA,Bermuda,Rest of World,1245.0,
2012,USA,USA,Bermuda,Rest of World,4263.0,
2012,USA,USA,Bolivia (Plurinational State of),Rest of World,404.0,0.07
2012,USA,USA,Brunei Darussalam,Other ASEAN,465088.0,996.0
2012,USA,USA,Canada,Canada,14890008.0,11076.907
2012,USA,USA,Canada,Canada,109788177.0,229401.815
2012,USA,USA,Chile,Rest of World,464951.0,92.994
2012,USA,USA,Chile,Rest of World,80873.0,14.743
2012,USA,USA,China,China,748272.0,421.599
2012,USA,USA,China,China,15078899880.0,26013938.997
2012,USA,USA,Colombia,Rest of World,1031.0,0.187
2012,USA,USA,Colombia,Rest of World,92900479.0,149933.569
2012,USA,USA,Mayotte (Overseas France),Rest of World,6421380.0,10458.0
2012,USA,USA,Costa Rica,Central America & Caribbean,32499.000000000004,10.721
2012,USA,USA,Costa Rica,Central America & Caribbean,165967436.0,283625.254
2012,USA,USA,Croatia,European Union,44733.0,29.839
2012,USA,USA,Croatia,European Union,149.0,0.06
2012,USA,USA,Cuba,Central America & Caribbean,62269168.0,113460.0
2012,USA,USA,Dominican Rep.,Central America & Caribbean,178769.0,163.676
2012,USA,USA,Dominican Rep.,Central America & Caribbean,22834.0,42.543
2012,USA,USA,El Salvador,Central America & Caribbean,29040.0,1.833
2012,USA,USA,Fiji,Rest of World,179371.0,195.917
2012,USA,USA,Finland,European Union,218263.0,266.795
2012,USA,USA,France,European Union,280.0,0.066
2012,USA,USA,France,European Union,32416926.0,50604.409
2012,USA,USA,Germany,European Union,163012.0,136.443
2012,USA,USA,Germany,European Union,600821004.0,952023.728
2012,USA,USA,Greenland,Rest of World,90.0,0.004
2012,USA,USA,Grenada,Central America & Caribbean,1155945.0,3499.0
2012,USA,USA,Guatemala,Central America & Caribbean,15970.0,0.929
2012,USA,USA,Guatemala,Central America & Caribbean,8942584.0,14853.893
2012,USA,USA,Guyana,Rest of World,6136.0,5.0
2012,USA,USA,Honduras,Central America & Caribbean,552322.0,194.114
2012,USA,USA,Honduras,Central America & Caribbean,878263.0,886.664
2012,USA,USA,"China, Hong Kong SAR",Rest of World,2403.0,1.767
2012,USA,USA,"China, Hong Kong SAR",Rest of World,820928.0,994.305
2012,USA,USA,Hungary,European Union,18633.0,14.902
2012,USA,USA,Hungary,European Union,2460.0,10.0
2012,USA,USA,Iceland,Rest of World,634.0,0.03
2012,USA,USA,Iceland,Rest of World,713.0,0.208
2012,USA,USA,Indonesia,Other ASEAN,292960.0,507.826
2012,USA,USA,Indonesia,Other ASEAN,1106327084.0,1808579.825
2012,USA,USA,Iraq,Middle East,8004.0,12.0
2012,USA,USA,Ireland,European Union,1816841.0,3213.992
2012,USA,USA,Israel,Middle East,91431000.0,149710.912
2012,USA,USA,Israel,Middle East,62765931.0,110355.539
2012,USA,USA,Italy,European Union,4848628.0,3525.084
2012,USA,USA,Italy,European Union,1663752.0,2587.419
2012,USA,USA,Jamaica,Central America & Caribbean,20725.0,41.0
2012,USA,USA,Japan,Japan,2448280.0,2855.032
2012,USA,USA,Japan,Japan,1116744801.0,1763901.158
2012,USA,USA,Jordan,Middle East,32814.0,13.442
2012,USA,USA,Rep. of Korea,Rest of World,49341.0,5.0
2012,USA,USA,Rep. of Korea,Rest of World,318441261.0,494268.604
2012,USA,USA,Kuwait,Middle East,3736.0,1.179
2012,USA,USA,Kuwait,Middle East,4437.0,12.0
2012,USA,USA,Lebanon,Middle East,27002.0,38.554
2012,USA,USA,"China, Macao SAR",Rest of World,11403.0,7.561
2012,USA,USA,Malaysia,Other ASEAN,202673.0,89.065
2012,USA,USA,Malaysia,Other ASEAN,176087637.0,286020.0
2012,USA,USA,Mexico,Mexico,3590385.0,2108.951
2012,USA,USA,Mexico,Mexico,1341349183.0,1869594.971
2012,USA,USA,"Other Asia, nes",Rest of World,889204.0,243.617
2012,USA,USA,"Other Asia, nes",Rest of World,763201435.0,1348707.016
2012,USA,USA,Morocco,Rest of Africa,38990245.0,69796.0
2012,USA,USA,Oman,Middle East,99732.0,173.22
2012,USA,USA,Netherlands,European Union,328175447.0,558210.642
2012,USA,USA,Aruba,Rest of World,3031.0,2.181
2012,USA,USA,Nicaragua,Central America & Caribbean,6478.0,2.391
2012,USA,USA,Nicaragua,Central America & Caribbean,31.0,0.103
2012,USA,USA,Panama,Central America & Caribbean,699633.0,1365.964
2012,USA,USA,Papua New Guinea,Rest of World,562.0,0.012
2012,USA,USA,Peru,Rest of World,2798498.0,3586.669
2012,USA,USA,Philippines,Other ASEAN,938720.0,257.184
2012,USA,USA,Philippines,Other ASEAN,23728152.0,41941.0
2012,USA,USA,Portugal,European Union,75695725.0,129784.369
2012,USA,USA,Romania,European Union,2277693.0,1634.555
2012,USA,USA,Romania,European Union,13859896.0,27000.0
2012,USA,USA,Russian Federation,Rest of World,11162.0,16.295
2012,USA,USA,Russian Federation,Rest of World,38044092.0,57594.155
2012,USA,USA,Saudi Arabia,Middle East,13500.0,19.708
2012,USA,USA,Saudi Arabia,Middle East,154626448.0,255539.081
2012,USA,USA,India,Rest of World,513160.99999999994,650.0
2012,USA,USA,Singapore,Other ASEAN,5386455.0,6518.793
2012,USA,USA,Viet Nam,Other ASEAN,262680.0,252.333
2012,USA,USA,Viet Nam,Other ASEAN,315334203.0,510346.833
2012,USA,USA,South Africa,Rest of Africa,451813.0,304.675
2012,USA,USA,South Africa,Rest of Africa,11739.0,25.0
2012,USA,USA,Spain,European Union,117.0,0.002
2012,USA,USA,Spain,European Union,266224175.99999997,428125.055
2012,USA,USA,Suriname,Rest of World,5164.0,14.0
2012,USA,USA,Thailand,Thailand,329.0,0.007
2012,USA,USA,Thailand,Thailand,396022645.0,629800.942
2012,USA,USA,Trinidad and Tobago,Central America & Caribbean,50069.0,106.0
2012,USA,USA,United Arab Emirates,Middle East,40000.0,110.0
2012,USA,USA,Tunisia,Rest of Africa,59282117.0,97758.112
2012,USA,USA,TÃ¼rkiye,Rest of World,2055.0,0.252
2012,USA,USA,TÃ¼rkiye,Rest of World,390806367.0,665089.455
2012,USA,USA,Ukraine,Rest of World,259399.99999999997,199.61
2012,USA,USA,Egypt,Egypt,736163131.0,1316340.992
2012,USA,USA,United Kingdom,Rest of World,7580.0,11.066
2012,USA,USA,United Kingdom,Rest of World,21576617.0,25157.56
2012,USA,USA,Uruguay,Rest of World,537064.0,166.35
2012,USA,USA,Venezuela,Rest of World,7600.0,3.629
2012,USA,USA,Venezuela,Rest of World,26719413.0,48929.0
2012,USA,USA,Yemen,Middle East,151952.0,172.467
2012,Uruguay,Rest of World,Argentina,Argentina,28544.0,28.0
2012,Uruguay,Rest of World,Bangladesh,Rest of World,23643005.0,39054.328
2012,Uruguay,Rest of World,Bangladesh,Rest of World,45411733.0,83622.67
2012,Uruguay,Rest of World,Brazil,Brazil,38629887.0,62914.719
2012,Uruguay,Rest of World,China,China,457896219.0,873815.416
2012,Uruguay,Rest of World,Germany,European Union,11805890.0,24475.764
2012,Uruguay,Rest of World,"China, Hong Kong SAR",Rest of World,4237026.0,8061.62
2012,Uruguay,Rest of World,Indonesia,Other ASEAN,4639996.0,7663.821
2012,Uruguay,Rest of World,Israel,Middle East,1166000.0,2200.0
2012,Uruguay,Rest of World,Israel,Middle East,34370000.0,49588.952
2012,Uruguay,Rest of World,Japan,Japan,129637.0,214.888
2012,Uruguay,Rest of World,Rep. of Korea,Rest of World,12.0,0.001
2012,Uruguay,Rest of World,Malaysia,Other ASEAN,213199.0,391.91
2012,Uruguay,Rest of World,"Other Asia, nes",Rest of World,64739.00000000001,112.59
2012,Uruguay,Rest of World,Netherlands,European Union,42604408.0,71522.43
2012,Uruguay,Rest of World,Paraguay,Paraguay,679956.0,832.0
2012,Uruguay,Rest of World,Philippines,Other ASEAN,34432.0,53.8
2012,Uruguay,Rest of World,Russian Federation,Rest of World,15222331.0,27858.946
2012,Uruguay,Rest of World,Singapore,Other ASEAN,641662.0,1057.741
2012,Uruguay,Rest of World,Viet Nam,Other ASEAN,4909910.0,8355.835
2012,Uruguay,Rest of World,Thailand,Thailand,1875316.0,3163.543
2012,Uruguay,Rest of World,Tunisia,Rest of Africa,25278758.0,45360.814
2012,Uruguay,Rest of World,USA,USA,9225718.0,5767.641
2012,Uruguay,Rest of World,USA,USA,71559.0,20.412
2012,Venezuela,Rest of World,Colombia,Rest of World,178375.0,349.711
2012,Venezuela,Rest of World,Germany,European Union,9.0,0.003
2012,Zambia,Rest of Africa,Angola,Rest of Africa,10427.0,17.372
2012,Zambia,Rest of Africa,Antigua and Barbuda,Central America & Caribbean,1263.0,2.104
2012,Zambia,Rest of Africa,Botswana,Rest of Africa,309595.0,311.539
2012,Zambia,Rest of Africa,Botswana,Rest of Africa,764010.0,1272.885
2012,Zambia,Rest of Africa,Malawi,Rest of Africa,124522.0,125.304
2012,Zambia,Rest of Africa,Malawi,Rest of Africa,166291.0,277.051
2012,Zambia,Rest of Africa,Namibia,Rest of Africa,36.0,0.081
2013,Argentina,Argentina,Algeria,Rest of Africa,55638.0,42.0
2013,Argentina,Argentina,Bahrain,Middle East,539510.0,880.88
2013,Argentina,Argentina,Bangladesh,Rest of World,81797654.0,150100.91
2013,Argentina,Argentina,Belgium,European Union,112.0,0.122
2013,Argentina,Argentina,Bolivia (Plurinational State of),Rest of World,6731803.0,9690.422
2013,Argentina,Argentina,Bolivia (Plurinational State of),Rest of World,244.0,0.052
2013,Argentina,Argentina,Brazil,Brazil,7503.0,4.26
2013,Argentina,Argentina,Canada,Canada,8115.0,5.965
2013,Argentina,Argentina,Canada,Canada,560895.0,827.038
2013,Argentina,Argentina,Chile,Rest of World,261.0,0.02
2013,Argentina,Argentina,Chile,Rest of World,2290739.0,4171.405
2013,Argentina,Argentina,China,China,3224288965.0,6156984.89
2013,Argentina,Argentina,Colombia,Rest of World,16189324.0,30453.857
2013,Argentina,Argentina,Costa Rica,Central America & Caribbean,344.0,0.04
2013,Argentina,Argentina,Costa Rica,Central America & Caribbean,9599553.0,11023.342
2013,Argentina,Argentina,Croatia,European Union,183336.0,317.16
2013,Argentina,Argentina,Cuba,Central America & Caribbean,39637720.0,71873.58
2013,Argentina,Argentina,Czechia,European Union,167371.0,252.2
2013,Argentina,Argentina,Dominican Rep.,Central America & Caribbean,40086.0,61.941
2013,Argentina,Argentina,Estonia,European Union,1276661.0,1998.18
2013,Argentina,Argentina,France,European Union,46.0,0.001
2013,Argentina,Argentina,Germany,European Union,40.0,0.004
2013,Argentina,Argentina,Germany,European Union,30974180.0,56150.753
2013,Argentina,Argentina,Guatemala,Central America & Caribbean,900953.0,1602.15
2013,Argentina,Argentina,"China, Hong Kong SAR",Rest of World,137249.0,264.0
2013,Argentina,Argentina,Indonesia,Other ASEAN,47946485.0,89460.776
2013,Argentina,Argentina,Iran,Middle East,16455325.0,31233.0
2013,Argentina,Argentina,Ireland,European Union,4377.0,8.0
2013,Argentina,Argentina,Israel,Middle East,90000.0,86.625
2013,Argentina,Argentina,Italy,European Union,4532278.0,10756.907
2013,Argentina,Argentina,Japan,Japan,227517.0,319.782
2013,Argentina,Argentina,Rep. of Korea,Rest of World,241.0,0.034
2013,Argentina,Argentina,Malaysia,Other ASEAN,7029030.0,12137.615
2013,Argentina,Argentina,Malaysia,Other ASEAN,4319212.0,7804.856
2013,Argentina,Argentina,Mexico,Mexico,1.0,0.001
2013,Argentina,Argentina,"Other Asia, nes",Rest of World,47081455.0,88058.594
2013,Argentina,Argentina,Netherlands,European Union,768.0,0.388
2013,Argentina,Argentina,Paraguay,Paraguay,6757204.0,7262.5
2013,Argentina,Argentina,Philippines,Other ASEAN,699819.0,1308.93
2013,Argentina,Argentina,Slovakia,European Union,281483.0,447.38
2013,Argentina,Argentina,Viet Nam,Other ASEAN,36466977.0,67799.095
2013,Argentina,Argentina,South Africa,Rest of Africa,11813.0,12.6
2013,Argentina,Argentina,South Africa,Rest of Africa,72602.0,156.81
2013,Argentina,Argentina,Spain,European Union,5194613.0,9669.655
2013,Argentina,Argentina,Syria,Middle East,8122705.0,16500.0
2013,Argentina,Argentina,Thailand,Thailand,77819556.0,145511.593
2013,Argentina,Argentina,United Arab Emirates,Middle East,15090714.0,29547.478
2013,Argentina,Argentina,Tunisia,Rest of Africa,29917539.0,55418.198
2013,Argentina,Argentina,TÃ¼rkiye,Rest of World,259.0,0.259
2013,Argentina,Argentina,TÃ¼rkiye,Rest of World,65920042.0,122455.389
2013,Argentina,Argentina,Egypt,Egypt,266352012.99999997,502845.392
2013,Argentina,Argentina,United Kingdom,Rest of World,10528329.0,18841.88
2013,Argentina,Argentina,USA,USA,3429506.0,3219.454
2013,Argentina,Argentina,USA,USA,8424605.0,10924.647
2013,Argentina,Argentina,Uruguay,Rest of World,12657958.0,13127.5
2013,Argentina,Argentina,Uruguay,Rest of World,683246.0,1635.451
2013,Argentina,Argentina,Venezuela,Rest of World,60582248.0,114981.357
2013,Australia,Rest of World,Brunei Darussalam,Other ASEAN,10833.0,4.5
2013,Australia,Rest of World,Fiji,Rest of World,34513.0,40.0
2013,Australia,Rest of World,Finland,European Union,16834.0,9.6
2013,Australia,Rest of World,Germany,European Union,1.0,0.002
2013,Australia,Rest of World,Japan,Japan,819.0,0.48
2013,Australia,Rest of World,Rep. of Korea,Rest of World,4471182.0,4994.112
2013,Australia,Rest of World,"China, Macao SAR",Rest of World,182.0,0.06
2013,Australia,Rest of World,Malaysia,Other ASEAN,1174694.0,1886.97
2013,Australia,Rest of World,Malaysia,Other ASEAN,330236.0,697.857
2013,Australia,Rest of World,Maldives,Rest of World,40.0,0.006
2013,Australia,Rest of World,Maldives,Rest of World,7934.0,1.142
2013,Australia,Rest of World,"Other Asia, nes",Rest of World,73548.0,88.016
2013,Australia,Rest of World,"Other Asia, nes",Rest of World,201726.0,180.476
2013,Australia,Rest of World,Netherlands,European Union,236.0,0.002
2013,Australia,Rest of World,New Zealand,Rest of World,55380.0,40.0
2013,Australia,Rest of World,New Zealand,Rest of World,61002.0,51.854
2013,Australia,Rest of World,Papua New Guinea,Rest of World,212971.0,242.78
2013,Australia,Rest of World,Papua New Guinea,Rest of World,260.0,0.175
2013,Australia,Rest of World,Romania,European Union,20808.0,20.4
2013,Australia,Rest of World,Singapore,Other ASEAN,40.0,0.05
2013,Australia,Rest of World,Thailand,Thailand,482.0,0.375
2013,Australia,Rest of World,United Arab Emirates,Middle East,1252.0,0.014
2013,Austria,European Union,Belgium,European Union,19321.0,12.518
2013,Austria,European Union,Belgium,European Union,3485171.0,4827.257
2013,Austria,European Union,Bosnia Herzegovina,Rest of World,1879.0,0.543
2013,Austria,European Union,Bulgaria,European Union,78.0,0.05
2013,Austria,European Union,Canada,Canada,4.0,0.005
2013,Austria,European Union,Croatia,European Union,18983.0,10.744
2013,Austria,European Union,Croatia,European Union,548378.0,539.067
2013,Austria,European Union,Czechia,European Union,385212.0,324.794
2013,Austria,European Union,Czechia,European Union,606893.0,546.11
2013,Austria,European Union,Denmark,European Union,49685.0,40.859
2013,Austria,European Union,Estonia,European Union,8821.0,4.169
2013,Austria,European Union,Finland,European Union,111248.0,82.97
2013,Austria,European Union,France,European Union,128631.0,83.947
2013,Austria,European Union,France,European Union,1095930.0,789.28
2013,Austria,European Union,French Polynesia,Rest of World,310.0,0.036
2013,Austria,European Union,French Polynesia,Rest of World,155.0,0.023
2013,Austria,European Union,Georgia,Rest of World,905.0,0.109
2013,Austria,European Union,Germany,European Union,779278.0,610.735
2013,Austria,European Union,Germany,European Union,16405725.999999998,17456.551
2013,Austria,European Union,Hungary,European Union,729059.0,523.117
2013,Austria,European Union,Hungary,European Union,664293.0,924.11
2013,Austria,European Union,Iceland,Rest of World,1371.0,0.9
2013,Austria,European Union,Ireland,European Union,56450.0,39.656
2013,Austria,European Union,Ireland,European Union,40645.0,30.006
2013,Austria,European Union,Italy,European Union,773714.0,490.311
2013,Austria,European Union,Italy,European Union,6490301.0,9423.321
2013,Austria,European Union,Jordan,Middle East,2757.0,2.0
2013,Austria,European Union,Lebanon,Middle East,69.0,0.002
2013,Austria,European Union,Lithuania,European Union,242253.0,133.432
2013,Austria,European Union,Lithuania,European Union,162.0,0.1
2013,Austria,European Union,Luxembourg,European Union,184.0,0.092
2013,Austria,European Union,Luxembourg,European Union,125.0,0.104
2013,Austria,European Union,Malta,European Union,1142.0,1.1
2013,Austria,European Union,Netherlands,European Union,1423750.0,1248.786
2013,Austria,European Union,Norway,Rest of World,118790.0,40.908
2013,Austria,European Union,Poland,European Union,95914.0,53.928
2013,Austria,European Union,Poland,European Union,232623.0,227.303
2013,Austria,European Union,Portugal,European Union,36029.0,26.357
2013,Austria,European Union,Romania,European Union,34141.0,24.661
2013,Austria,European Union,Romania,European Union,167126.0,140.671
2013,Austria,European Union,Russian Federation,Rest of World,108914.0,73.273
2013,Austria,European Union,Russian Federation,Rest of World,265086.0,211.301
2013,Austria,European Union,Serbia,Rest of World,70.0,0.057
2013,Austria,European Union,Slovakia,European Union,866978.0,601.359
2013,Austria,European Union,Slovakia,European Union,804171.0,933.376
2013,Austria,European Union,Slovenia,European Union,53285.0,57.546
2013,Austria,European Union,Slovenia,European Union,712102.0,1513.397
2013,Austria,European Union,Spain,European Union,1259767.0,1283.912
2013,Austria,European Union,Sweden,European Union,5745.0,3.946
2013,Austria,European Union,Switzerland,Rest of World,104549.0,57.353
2013,Austria,European Union,Switzerland,Rest of World,732488.0,621.252
2013,Austria,European Union,TÃ¼rkiye,Rest of World,2878.0,1.5
2013,Austria,European Union,Ukraine,Rest of World,387857.0,255.574
2013,Austria,European Union,Ukraine,Rest of World,26029.0,40.0
2013,Austria,European Union,North Macedonia,Rest of World,171.0,0.04
2013,Austria,European Union,United Kingdom,Rest of World,46554.0,29.077
2013,Austria,European Union,United Kingdom,Rest of World,151352.0,96.241
2013,Austria,European Union,USA,USA,13.0,0.014
2013,Bangladesh,Rest of World,Ethiopia,Rest of Africa,10.0,0.009
2013,Belgium,European Union,Austria,European Union,55486.0,50.0
2013,Belgium,European Union,Bulgaria,European Union,66293.0,36.93
2013,Belgium,European Union,Czechia,European Union,272010.0,385.7
2013,Belgium,European Union,Czechia,European Union,253232.0,421.407
2013,Belgium,European Union,Denmark,European Union,10945.0,5.76
2013,Belgium,European Union,Denmark,European Union,306921.0,343.653
2013,Belgium,European Union,Finland,European Union,36404.0,19.236
2013,Belgium,European Union,Finland,European Union,15237.0,8.139
2013,Belgium,European Union,France,European Union,108254.0,118.986
2013,Belgium,European Union,France,European Union,15624117.0,21838.125
2013,Belgium,European Union,Germany,European Union,11941.0,5.671
2013,Belgium,European Union,Germany,European Union,4278336.0,6430.387
2013,Belgium,European Union,Ghana,Rest of Africa,16.0,0.02
2013,Belgium,European Union,Greece,European Union,57548.0,32.365
2013,Belgium,European Union,Hungary,European Union,33879.0,62.015
2013,Belgium,European Union,Ireland,European Union,8195.0,3.74
2013,Belgium,European Union,Ireland,European Union,3384815.0,5136.94
2013,Belgium,European Union,Italy,European Union,345436.0,489.39
2013,Belgium,European Union,Lithuania,European Union,122140.0,162.076
2013,Belgium,European Union,Luxembourg,European Union,4258.0,0.192
2013,Belgium,European Union,Luxembourg,European Union,13876.0,23.449
2013,Belgium,European Union,Malaysia,Other ASEAN,973.0,1.185
2013,Belgium,European Union,Malta,European Union,15041.0,18.453
2013,Belgium,European Union,Mauritius,Rest of Africa,117.0,0.001
2013,Belgium,European Union,Netherlands,European Union,18035233.0,28276.043
2013,Belgium,European Union,Philippines,Other ASEAN,286.0,0.599
2013,Belgium,European Union,Poland,European Union,2652569.0,3432.338
2013,Belgium,European Union,Portugal,European Union,5835.0,3.132
2013,Belgium,European Union,Romania,European Union,9270.0,5.252
